,user_id,verb_bought,verb_cancelled,verb_ordered,verb_paid,verb_returned,verb_sold,object_accessory,object_book,object_laptop,object_phone,object_product,object_service,mask_time,mask_amount,unix_time_norm,amount_norm
1304,75640,False,False,False,False,True,False,False,False,True,False,False,False,1,1,0.9892063983702017,0.4654465446544655
1305,53038,True,False,False,False,False,False,False,True,False,False,False,False,1,1,0.9893321795982255,0.8904890489048906
1306,65699,False,False,False,True,False,False,False,True,False,False,False,False,1,1,0.9925474622395857,0.618961896189619
1307,33067,False,False,False,False,False,True,False,False,False,True,False,False,1,1,0.9974214848255106,0.7994799479947996
1308,63976,False,True,False,False,False,False,True,False,False,False,False,False,1,1,0.9939546397281027,0.7616761676167618
1309,3978,False,False,True,False,False,False,False,False,True,False,False,False,1,1,0.998993750175809,0.6864686468646866
1310,61333,False,False,False,False,False,True,False,True,False,False,False,False,1,1,0.993286426954226,0.9067906790679069
1311,24874,True,False,False,False,False,False,False,False,False,False,False,True,1,0,0.992712550101367,0.0
1312,47055,False,False,False,False,True,False,False,False,False,False,True,False,0,1,0.0,0.1793179317931794
1313,41807,True,False,False,False,False,False,False,False,True,False,False,False,1,1,0.997122754408954,0.7897789778977898
1314,74036,False,False,True,False,False,False,False,False,False,False,True,False,1,1,0.9988286623140277,0.9426942694269428
1315,92837,False,False,True,False,False,False,False,False,False,False,False,True,1,1,0.9904013200364284,0.7551755175517553
1316,99977,True,False,False,False,False,False,False,False,False,True,False,False,1,1,0.9886954121313547,0.733873387338734
1317,44335,False,False,False,False,False,True,False,False,False,False,True,False,1,1,0.9895444354205158,0.5273527352735274
1318,24025,False,False,False,True,False,False,False,False,False,True,False,False,1,1,0.9887425800918637,0.8394839483948395
1319,88307,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.0,0.0
1320,68046,True,False,False,False,False,False,False,True,False,False,False,False,1,1,0.9979796390248665,0.8422842284228423
1321,12654,False,False,False,True,False,False,False,False,False,False,False,True,1,1,0.9959671393764846,0.8625862586258627
1322,76406,False,False,False,True,False,False,False,False,False,True,False,False,1,1,0.9918949721192118,0.7223722372237225
1323,25110,False,True,False,False,False,False,False,False,False,True,False,False,1,1,0.9975944340140435,0.6374637463746375
1324,98271,True,False,False,False,False,False,False,False,True,False,False,False,1,0,0.9958963874357213,0.0
1325,6796,False,False,False,False,True,False,False,False,False,False,False,True,1,1,0.9972170903299719,0.08160816081608169
1326,1988,False,False,False,False,True,False,False,False,False,False,False,True,0,0,0.0,0.0
1327,17884,False,False,False,True,False,False,False,False,False,True,False,False,1,1,0.9917141616039276,0.6502650265026504
1328,23759,True,False,False,False,False,False,False,False,False,False,False,True,1,1,0.9968711919529063,0.7255725572557257
1329,70972,False,True,False,False,False,False,False,True,False,False,False,False,1,1,0.9969891118541786,0.5746574657465747
1330,90046,True,False,False,False,False,False,False,False,False,False,False,True,1,0,0.9946385751554825,0.0
1331,99208,False,False,False,False,True,False,False,False,False,False,False,True,1,1,0.989866749817327,0.25472547254725475
1332,41204,True,False,False,False,False,False,True,False,False,False,False,False,1,1,0.9890963397956808,0.7255725572557257
1333,85016,False,False,False,False,True,False,False,False,False,False,True,False,1,0,0.993176368379705,0.0
1334,18361,False,False,False,False,False,True,True,False,False,False,False,False,1,1,0.9972957035974868,0.8807880788078808
1335,65368,False,False,False,True,False,False,False,False,False,False,False,True,1,1,0.9927518567351246,0.9128912891289129
1336,90730,True,False,False,False,False,False,False,False,True,False,False,False,1,1,0.9941747568771445,0.5163516351635165
1337,81282,False,False,True,False,False,False,False,False,False,False,True,False,1,0,0.996658936130616,0.0
1338,95352,False,False,True,False,False,False,False,True,False,False,False,False,1,1,0.9995440430484135,0.6961696169616962
1339,97368,False,False,True,False,False,False,False,False,False,False,False,True,1,0,0.9952281746618444,0.0
1340,39229,True,False,False,False,False,False,False,False,False,True,False,False,0,1,0.0,0.9684968496849686
1341,18663,False,True,False,False,False,False,True,False,False,False,False,False,0,1,0.0,0.7753775377537755
1342,44672,False,False,False,False,False,True,False,True,False,False,False,False,1,1,0.9887032734581062,0.9886988698869887
1343,3827,False,False,False,False,True,False,False,False,True,False,False,False,1,0,0.9917141616039276,0.0
1344,21722,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0.0,0.0
1345,47818,False,False,False,False,False,True,True,False,False,False,False,False,0,0,0.0,0.0
1346,68864,True,False,False,False,False,False,False,False,False,False,True,False,0,0,0.0,0.0
1347,81746,False,False,True,False,False,False,False,False,True,False,False,False,1,0,0.991289649959347,0.0
1348,39601,False,False,False,True,False,False,False,False,False,False,False,True,1,1,0.9995440430484135,0.9882988298829884
1349,15519,False,False,True,False,False,False,False,False,False,True,False,False,1,0,0.9977516605490733,0.0
1350,96793,False,False,False,False,True,False,False,False,True,False,False,False,1,1,0.9912424819988381,0.0007000700070007304
1351,65999,False,False,True,False,False,False,True,False,False,False,False,False,1,1,0.991336817919856,0.8363836383638364
1352,86252,False,False,True,False,False,False,False,False,True,False,False,False,1,0,0.9888998066268935,0.0
1353,12103,True,False,False,False,False,False,False,True,False,False,False,False,1,1,0.9912739273058441,0.9580958095809582
1354,13854,True,False,False,False,False,False,False,True,False,False,False,False,0,0,0.0,0.0
1355,94804,True,False,False,False,False,False,False,False,False,True,False,False,1,1,0.9952360359885959,0.6924692469246926
1356,15288,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0.9999056640789821,0.0
1357,37038,False,False,False,False,False,True,False,False,False,True,False,False,1,1,0.9911167007708142,0.8033803380338035
1358,96635,True,False,False,False,False,False,True,False,False,False,False,False,0,1,0.0,0.6876687668766878
1359,69341,False,False,False,False,False,True,False,False,False,True,False,False,1,0,0.996643213477113,0.0
1360,66487,False,False,True,False,False,False,False,False,True,False,False,False,1,1,0.9902755388084046,0.7631763176317632
1361,79179,False,False,False,False,False,True,False,False,True,False,False,False,0,1,0.0,0.8572857285728573
1362,62115,False,False,False,False,True,False,False,False,False,False,True,False,1,0,0.9974057621720077,0.0
1363,94217,False,False,False,False,False,True,False,False,False,False,True,False,1,1,0.9928933606166513,0.6795679567956796
1364,28852,False,False,False,False,True,False,False,False,False,False,False,True,1,0,0.9917063002771761,0.0
1365,29489,False,False,False,True,False,False,False,True,False,False,False,False,1,1,0.9909987808695419,0.9226922692269228
1366,30192,False,True,False,False,False,False,False,True,False,False,False,False,1,1,0.9959199714159757,0.5997599759975998
1367,87134,True,False,False,False,False,False,False,False,False,False,False,True,0,1,0.0,0.7687768776877688
1368,16315,False,False,True,False,False,False,False,True,False,False,False,False,1,1,0.9949608895522937,0.8801880188018802
1369,75191,False,True,False,False,False,False,False,False,True,False,False,False,0,1,0.0,0.9660966096609662
1370,79202,False,False,True,False,False,False,False,False,False,True,False,False,1,1,0.9920364760007387,0.9073907390739075
1371,39150,False,True,False,False,False,False,False,False,False,False,True,False,1,0,0.9971856450229659,0.0
1372,59990,True,False,False,False,False,False,False,False,True,False,False,False,1,1,0.9995440430484135,0.7225722572257227
1373,37583,False,False,False,False,True,False,True,False,False,False,False,False,0,1,0.0,0.3877387738773878
1374,43701,False,False,False,True,False,False,False,False,True,False,False,False,1,1,0.9890334491816688,0.6187618761876188
1375,92570,False,False,False,False,True,False,False,False,False,False,True,False,1,0,0.9900947282931203,0.0
1376,83872,False,False,False,False,False,True,False,False,False,False,False,True,1,1,0.9902283708478956,0.7104710471047105
1377,21131,True,False,False,False,False,False,False,False,False,False,True,False,1,0,0.9952124520083414,0.0
1378,27242,False,True,False,False,False,False,False,True,False,False,False,False,0,1,0.0,0.7581758175817582
1379,16460,False,True,False,False,False,False,False,False,False,False,False,True,0,1,0.0,0.9251925192519252
1380,80311,False,False,False,False,True,False,False,False,False,False,True,False,1,0,0.9941040049363811,0.0
1381,67969,True,False,False,False,False,False,False,True,False,False,False,False,1,1,0.9994811524344015,0.7182718271827183
1382,35837,False,True,False,False,False,False,False,False,False,False,True,False,0,1,0.0,0.5490549054905491
1383,39518,False,True,False,False,False,False,False,True,False,False,False,False,1,1,0.9918792494657089,0.6436643664366437
1384,39471,False,False,False,False,False,True,False,False,False,True,False,False,1,0,0.9958728034554668,0.0
1385,43899,False,True,False,False,False,False,False,False,False,False,True,False,1,0,0.9931134777656931,0.0
1386,40516,False,False,False,True,False,False,True,False,False,False,False,False,0,0,0.0,0.0
1387,68073,False,False,False,False,True,False,False,False,False,False,True,False,1,1,0.9910852554638082,0.2872287228722873
1388,34105,False,False,False,False,False,True,False,False,False,False,True,False,1,1,0.9990802247700754,0.8402840284028403
1389,35335,True,False,False,False,False,False,True,False,False,False,False,False,1,1,0.9998820800987276,0.7342734273427344
1390,93454,False,False,False,False,False,True,False,True,False,False,False,False,1,0,0.9945285165809616,0.0
1391,22001,False,False,False,False,True,False,False,False,False,False,False,True,1,0,0.9949766122057967,0.0
1392,73485,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0.9957941901879519,0.0
1393,55394,False,False,True,False,False,False,False,False,False,False,True,False,0,1,0.0,0.7633763376337634
1394,43528,False,False,False,False,True,False,True,False,False,False,False,False,1,0,0.9987186037395068,0.0
1395,41121,False,False,True,False,False,False,True,False,False,False,False,False,1,1,0.9902205095211442,0.8767876787678769
1396,47560,False,True,False,False,False,False,False,False,False,False,False,True,1,1,0.9890020038746629,0.9614961496149617
1397,47327,False,False,True,False,False,False,False,False,True,False,False,False,1,0,0.9963208990803019,0.0
1398,76249,False,True,False,False,False,False,True,False,False,False,False,False,1,1,0.9939153330943453,0.8559855985598561
1399,53389,False,False,True,False,False,False,False,False,True,False,False,False,1,1,0.9935694347172797,0.6414641464146416
1400,21600,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0.0,0.0
1401,6554,False,False,False,False,True,False,False,False,False,True,False,False,0,0,0.0,0.0
1402,35577,False,True,False,False,False,False,False,False,False,False,False,True,1,0,0.9924452649918163,0.0
1403,23648,False,False,False,False,False,True,False,False,False,False,True,False,0,1,0.0,0.5892589258925893
1404,3581,False,True,False,False,False,False,False,False,False,False,True,False,1,1,0.9945914071949736,0.9426942694269428
1405,25549,False,False,False,False,True,False,True,False,False,False,False,False,0,1,0.0,0.3356335633563357
1406,47422,False,False,False,False,False,True,False,False,False,False,False,True,1,1,0.9957234382471885,0.90989098909891
1407,90688,False,True,False,False,False,False,False,False,True,False,False,False,1,1,0.9900161150256053,0.6457645764576458
1408,9826,True,False,False,False,False,False,True,False,False,False,False,False,1,1,0.997633740647801,0.7785778577857787
1409,57397,False,False,True,False,False,False,False,False,False,False,True,False,1,1,0.9928383313293909,0.7506750675067507
1410,25909,False,True,False,False,False,False,False,False,False,True,False,False,1,1,0.9899217791045875,0.9623962396239625
1411,6444,False,False,True,False,False,False,False,False,False,False,True,False,1,1,0.9988050783337732,0.8055805580558056
1412,3397,False,False,False,False,False,True,True,False,False,False,False,False,1,1,0.9963051764267988,0.5940594059405941
1413,43528,False,False,True,False,False,False,True,False,False,False,False,False,0,1,0.0,0.6059605960596061
1414,18143,False,False,False,True,False,False,True,False,False,False,False,False,1,1,0.9913918472071164,0.7704770477047705
1415,28305,False,False,False,False,True,False,True,False,False,False,False,False,0,1,0.0,0.0014001400140014608
1416,85776,False,False,False,True,False,False,False,False,True,False,False,False,0,0,0.0,0.0
1417,58352,False,False,False,True,False,False,False,False,True,False,False,False,1,1,0.9946857431159914,0.8097809780978098
1418,32282,False,False,False,False,True,False,False,False,False,False,False,True,1,1,0.9919264174262179,0.2852285228522853
1419,83110,False,False,False,True,False,False,False,False,False,True,False,False,0,0,0.0,0.0
1420,89592,True,False,False,False,False,False,False,False,True,False,False,False,1,0,0.995125977414075,0.0
1421,28147,True,False,False,False,False,False,True,False,False,False,False,False,1,1,0.9890020038746629,0.6639663966396641
1422,84509,False,False,False,True,False,False,False,False,False,False,True,False,1,1,0.9947722177102579,0.6143614361436145
1423,15251,False,True,False,False,False,False,False,False,False,False,False,True,1,0,0.99947329110765,0.0
1424,57589,False,False,False,False,True,False,False,False,False,False,True,False,1,1,0.9907314957599911,0.16241624162416246
1425,68732,False,False,False,True,False,False,False,False,False,False,True,False,1,1,0.9965331549025921,0.9182918291829183
1426,95384,False,True,False,False,False,False,False,False,False,False,False,True,1,1,0.9943005381051684,0.9874987498749876
1427,54300,False,True,False,False,False,False,False,False,False,False,True,False,1,1,0.9914468764943769,0.6521652165216523
1428,34410,False,False,False,False,True,False,False,False,False,True,False,False,1,0,0.9887425800918637,0.0
1429,61388,False,False,False,False,False,True,False,False,False,False,False,True,1,0,0.9996934082566918,0.0
1430,9540,True,False,False,False,False,False,False,False,False,False,True,False,1,1,0.9978931644306002,0.8793879387938794
1431,12624,True,False,False,False,False,False,False,False,False,False,False,True,0,0,0.0,0.0
1432,66727,True,False,False,False,False,False,False,False,False,False,False,True,1,1,0.9943634287191804,0.9255925592559257
1433,12189,False,False,False,False,True,False,False,False,False,False,False,True,1,0,0.9967061040911249,0.0
1434,98743,False,True,False,False,False,False,False,False,False,False,False,True,1,1,0.9935065441032678,0.6825682568256827
1435,78184,True,False,False,False,False,False,True,False,False,False,False,False,1,1,0.9909909195427904,0.6535653565356536
1436,90436,False,False,True,False,False,False,False,False,True,False,False,False,1,1,0.9965724615363496,0.9261926192619263
1437,69892,False,False,False,False,False,True,True,False,False,False,False,False,1,1,0.9892142596969532,0.9914991499149917
1438,2739,False,True,False,False,False,False,False,False,True,False,False,False,1,1,0.9899532244115934,0.8827882788278829
1439,46013,True,False,False,False,False,False,False,False,True,False,False,False,1,0,0.9917534682376851,0.0
1440,51188,False,False,False,False,True,False,False,True,False,False,False,False,1,0,0.9969891118541786,0.0
1441,23951,False,True,False,False,False,False,True,False,False,False,False,False,0,1,0.0,0.5861586158615862
1442,40772,False,False,False,False,False,True,False,True,False,False,False,False,1,1,0.9953460945631168,0.9513951395139515
1443,62966,False,False,False,True,False,False,False,False,False,False,True,False,1,0,0.990393458709677,0.0
1444,54801,True,False,False,False,False,False,False,False,False,True,False,False,1,1,0.989835304510321,0.8581858185818583
1445,5464,False,False,False,False,False,True,False,False,False,False,True,False,1,1,0.9896938006287942,0.653965396539654
1446,36353,True,False,False,False,False,False,True,False,False,False,False,False,1,1,0.9941118662631326,0.540954095409541
1447,85465,False,False,False,False,True,False,False,True,False,False,False,False,1,1,0.9890963397956808,0.3220322032203221
1448,36785,False,False,False,True,False,False,True,False,False,False,False,False,0,1,0.0,0.7198719871987199
1449,5166,True,False,False,False,False,False,False,False,True,False,False,False,1,0,0.9940646983026237,0.0
1450,69766,False,False,False,False,True,False,False,True,False,False,False,False,0,0,0.0,0.0
1451,94605,False,False,False,False,True,False,False,False,False,False,False,True,1,1,0.9951181160873236,0.3105310531053106
1452,44940,False,False,False,True,False,False,False,False,False,True,False,False,1,1,0.9948508309777728,0.8305830583058307
1453,63315,True,False,False,False,False,False,False,False,False,False,True,False,1,1,0.9895129901135098,0.7507750775077509
1454,92233,False,False,False,False,False,True,False,False,False,True,False,False,1,0,0.9953146492561109,0.0
1455,30515,False,False,False,False,True,False,False,True,False,False,False,False,1,1,0.9978066898363338,0.2700270027002701
1456,84301,False,False,False,False,True,False,False,True,False,False,False,False,1,1,0.9968476079726518,0.03450345034503455
1457,49220,False,True,False,False,False,False,False,True,False,False,False,False,1,0,0.9968790532796578,0.0
1458,55318,False,False,False,False,False,True,False,True,False,False,False,False,1,1,0.9897488299160546,0.8581858185818583
1459,48045,False,False,True,False,False,False,False,False,False,True,False,False,1,0,0.99378169053957,0.0
1460,56229,False,True,False,False,False,False,False,True,False,False,False,False,1,1,0.9992924805923658,0.940994099409941
1461,19353,False,True,False,False,False,False,False,False,False,False,False,True,0,1,0.0,0.7088708870887089
1462,37331,False,False,False,False,False,True,True,False,False,False,False,False,1,1,0.9905899918784642,0.5100510051005102
1463,50703,False,True,False,False,False,False,False,False,False,False,True,False,1,1,0.9895758807275218,0.612961296129613
1464,45187,False,False,False,False,False,True,False,False,True,False,False,False,1,1,0.9918478041587029,0.7631763176317632
1465,50705,False,False,False,False,True,False,False,False,False,False,False,True,0,1,0.0,0.4001400140014002
1466,17322,False,False,False,False,True,False,False,False,False,False,False,True,1,1,0.9963837896943137,0.17641764176417646
1467,77042,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0.0,0.0
1468,95569,False,False,False,False,True,False,False,False,False,True,False,False,1,1,0.9997956055044612,0.0029002900290029388
1469,1983,False,False,False,False,False,True,False,False,False,False,True,False,1,1,0.9986635744522464,0.6322632263226323
1470,47313,False,True,False,False,False,False,False,False,False,False,False,True,1,0,0.9939860850351088,0.0
1471,5227,False,False,False,True,False,False,True,False,False,False,False,False,0,0,0.0,0.0
1472,25252,False,False,False,True,False,False,False,False,False,False,False,True,1,1,0.9956919929401824,0.7173717371737174
1473,44328,False,False,False,True,False,False,False,False,False,True,False,False,1,1,0.9988522462942822,0.8331833183318333
1474,62796,False,True,False,False,False,False,False,False,True,False,False,False,1,1,0.99325498164722,0.6690669066906691
1475,21968,False,False,True,False,False,False,False,False,False,True,False,False,1,1,0.9916434096631641,0.586958695869587
1476,37239,False,False,False,True,False,False,False,True,False,False,False,False,1,0,0.9938996104408423,0.0
1477,76430,False,False,False,True,False,False,False,False,False,False,False,True,1,1,0.9953067879293593,0.6704670467046705
1478,60641,False,False,False,True,False,False,False,False,False,False,False,True,1,1,0.99415117289689,0.9014901490149017
1479,50412,False,False,True,False,False,False,False,False,False,False,False,True,1,1,0.9903698747294225,0.7138713871387139
1480,51325,False,False,False,True,False,False,False,False,False,False,True,False,1,1,0.996580322863101,0.6267626762676268
1481,23351,False,False,False,False,True,False,False,False,False,False,False,True,1,1,0.9983019534216777,0.3623362336233624
1482,59594,False,False,False,True,False,False,True,False,False,False,False,False,1,1,0.9961007819312601,0.8067806780678068
1483,67059,False,False,False,True,False,False,True,False,False,False,False,False,1,1,0.9909516129090329,0.6892689268926894
1484,82326,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0.9923823743778044,0.0
1485,68584,False,False,True,False,False,False,False,False,False,False,True,False,1,0,0.9946149911752281,0.0
1486,35601,False,False,False,True,False,False,True,False,False,False,False,False,1,1,0.9981054202528905,0.6464646464646465
1487,60155,False,False,False,True,False,False,False,False,False,False,False,True,0,0,0.0,0.0
1488,32026,True,False,False,False,False,False,False,True,False,False,False,False,0,0,0.0,0.0
1489,51595,False,False,False,True,False,False,True,False,False,False,False,False,1,1,0.9934829601230133,0.5554555455545556
1490,2714,False,False,True,False,False,False,False,False,True,False,False,False,1,1,0.9993003419191172,0.5153515351535154
1491,57435,False,False,False,False,True,False,False,False,False,True,False,False,1,0,0.990825831681009,0.0
1492,73147,False,False,False,True,False,False,False,False,False,False,False,True,1,1,0.9987657717000158,0.9527952795279528
1493,32743,False,False,False,False,False,True,False,True,False,False,False,False,1,0,0.9908022477007545,0.0
1494,43118,True,False,False,False,False,False,False,True,False,False,False,False,1,1,0.994662159135737,0.9935993599359937
1495,18820,False,False,True,False,False,False,True,False,False,False,False,False,1,0,0.9919342787529694,0.0
1496,16432,False,False,False,False,False,True,False,True,False,False,False,False,1,0,0.9977123539153159,0.0
1497,95336,False,False,False,False,False,True,True,False,False,False,False,False,1,1,0.9963523443873078,0.9264926492649266
1498,9663,False,False,False,False,True,False,False,False,False,True,False,False,1,1,0.9886010762103368,0.07430743074307439
1499,24834,False,True,False,False,False,False,False,False,True,False,False,False,1,1,0.9963208990803019,0.7522752275227523
1500,27865,True,False,False,False,False,False,False,True,False,False,False,False,1,0,0.9922251478427746,0.0
1501,22443,False,True,False,False,False,False,False,False,False,False,True,False,1,1,0.9969655278739241,0.7281728172817282
1502,33936,False,False,False,True,False,False,False,False,False,False,False,True,0,1,0.0,0.6318631863186319
1503,18974,False,False,False,False,False,True,True,False,False,False,False,False,1,0,0.9965410162293435,0.0
1504,84908,False,True,False,False,False,False,True,False,False,False,False,False,1,0,0.9953539558898683,0.0
1505,20814,False,False,False,False,True,False,False,False,False,False,True,False,1,1,0.9905506852447068,0.2743274327432744
1506,75925,True,False,False,False,False,False,False,False,False,False,True,False,0,1,0.0,0.8230823082308232
1507,1736,False,False,False,True,False,False,False,True,False,False,False,False,0,0,0.0,0.0
1508,25148,False,False,True,False,False,False,False,False,False,False,True,False,1,1,0.9962265631592839,0.5146514651465147
1509,61884,False,False,False,False,False,True,True,False,False,False,False,False,1,1,0.9978695804503457,0.6918691869186919
1510,2479,False,False,False,True,False,False,False,True,False,False,False,False,1,1,0.9970205571611845,0.6784678467846785
1511,8713,False,False,False,False,True,False,False,False,False,True,False,False,0,1,0.0,0.1767176717671768
1512,59896,False,False,True,False,False,False,False,False,True,False,False,False,1,1,0.9923430677440469,0.8735873587358737
1513,4544,False,True,False,False,False,False,False,False,False,False,False,True,1,1,0.9903541520759195,0.6173617361736174
1514,37862,False,False,False,False,False,True,True,False,False,False,False,False,1,1,0.9961007819312601,0.7565756575657567
1515,72031,False,False,False,True,False,False,False,False,False,False,False,True,1,0,0.9892850116377165,0.0
1516,90650,False,False,False,False,True,False,True,False,False,False,False,False,1,1,0.9939310557478482,0.06320632063206327
1517,16030,False,False,False,False,False,True,False,False,False,False,False,True,1,1,0.9937974131930729,0.8235823582358237
1518,44641,False,False,False,True,False,False,False,False,True,False,False,False,0,1,0.0,0.7612761276127613
1519,82527,False,False,False,True,False,False,False,False,True,False,False,False,1,1,0.9995125977414074,0.9873987398739874
1520,6335,True,False,False,False,False,False,False,False,False,False,True,False,1,0,0.9998506347917216,0.0
1521,78880,True,False,False,False,False,False,False,False,False,True,False,False,0,1,0.0,0.8109810981098111
1522,30231,False,True,False,False,False,False,True,False,False,False,False,False,1,1,0.9929326672504089,0.9694969496949696
1523,93947,True,False,False,False,False,False,False,False,False,True,False,False,1,0,0.9903855973829254,0.0
1524,41301,False,False,False,False,True,False,True,False,False,False,False,False,1,1,0.9890570331619233,0.4266426642664267
1525,98744,False,False,False,False,False,True,False,False,False,False,False,True,1,1,0.9909044449485239,0.6924692469246926
1526,72562,False,True,False,False,False,False,False,False,False,False,False,True,1,0,0.9922408704962775,0.0
1527,12308,False,False,True,False,False,False,False,True,False,False,False,False,1,0,0.9963051764267988,0.0
1528,87626,False,False,False,False,True,False,False,True,False,False,False,False,1,1,0.9952910652758564,0.1621162116211622
1529,21488,False,False,False,True,False,False,False,False,True,False,False,False,0,1,0.0,0.6016601660166018
1530,40359,False,False,False,False,False,True,False,False,False,False,True,False,1,1,0.9999449707127396,0.6245624562456247
1531,38797,False,False,True,False,False,False,False,False,False,False,False,True,1,0,0.997122754408954,0.0
1532,56794,False,False,False,True,False,False,False,True,False,False,False,False,1,1,0.992806886022385,0.5950595059505951
1533,56620,True,False,False,False,False,False,False,False,False,False,True,False,1,0,0.998993750175809,0.0
1534,17680,False,True,False,False,False,False,False,False,False,False,True,False,1,1,0.9949137215917847,0.6399639963996401
1535,23924,False,False,True,False,False,False,False,True,False,False,False,False,1,0,0.9940804209561267,0.0
1536,89955,False,True,False,False,False,False,True,False,False,False,False,False,1,0,0.994725049749749,0.0
1537,32840,False,False,True,False,False,False,False,False,False,True,False,False,1,1,0.9980582522923815,0.5361536153615363
1538,87083,False,False,False,False,False,True,False,False,False,False,False,True,1,0,0.9916905776236731,0.0
1539,69506,True,False,False,False,False,False,False,False,False,False,True,False,1,1,0.9921229505950051,0.645864586458646
1540,20542,True,False,False,False,False,False,False,True,False,False,False,False,1,0,0.98882905468613,0.0
1541,54202,False,False,False,False,True,False,True,False,False,False,False,False,1,1,0.9938838877873393,0.14631463146314638
1542,66792,False,False,True,False,False,False,False,False,True,False,False,False,1,0,0.9990487794630695,0.0
1543,28185,False,False,False,False,False,True,False,False,True,False,False,False,0,1,0.0,0.6186618661866188
1544,7741,True,False,False,False,False,False,False,False,False,True,False,False,1,1,0.9968083013388943,0.5537553755375538
1545,38936,False,False,False,False,True,False,True,False,False,False,False,False,1,1,0.9982154788274114,0.06590659065906596
1546,50102,True,False,False,False,False,False,False,False,False,False,True,False,1,1,0.9934829601230133,0.9916991699169918
1547,2110,False,False,False,False,True,False,False,False,False,True,False,False,1,1,0.9984355959764531,0.12831283128312837
1548,80454,False,False,False,False,True,False,False,True,False,False,False,False,1,1,0.9925160169325797,0.2615261526152616
1549,80253,False,False,True,False,False,False,True,False,False,False,False,False,1,0,0.9909673355625359,0.0
1550,59870,False,True,False,False,False,False,False,False,False,False,False,True,1,0,0.9978066898363338,0.0
1551,88836,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0.9919814467134783,0.0
1552,98556,False,False,False,True,False,False,True,False,False,False,False,False,1,1,0.9914704604746314,0.6304630463046306
1553,58661,False,False,False,True,False,False,False,False,True,False,False,False,1,0,0.9955426277319042,0.0
1554,1193,True,False,False,False,False,False,False,False,False,True,False,False,1,1,0.9993632325331292,0.5358535853585359
1555,62462,False,False,False,False,True,False,False,False,False,False,False,True,1,0,0.9909909195427904,0.0
1556,54612,False,False,True,False,False,False,False,True,False,False,False,False,1,1,0.9939074717675938,0.8322832283228323
1557,19933,False,False,True,False,False,False,False,False,False,True,False,False,1,1,0.9911009781173112,0.9220922092209222
1558,87694,False,False,False,False,True,False,False,False,True,False,False,False,0,1,0.0,0.21262126212621268
1559,68706,True,False,False,False,False,False,False,True,False,False,False,False,0,0,0.0,0.0
1560,64469,False,False,False,True,False,False,False,False,True,False,False,False,0,1,0.0,0.940894089408941
1561,68551,False,True,False,False,False,False,False,True,False,False,False,False,1,1,0.9977280765688188,0.8203820382038205
1562,97312,False,False,False,False,False,True,False,False,False,False,True,False,1,1,0.9926653821408581,0.7615761576157616
1563,36827,False,False,False,False,False,True,False,True,False,False,False,False,1,1,0.9959985846834907,0.6563656365636564
1564,3190,False,False,False,True,False,False,False,False,False,False,True,False,1,1,0.9978617191235942,0.5333533353335335
1565,26359,False,False,False,True,False,False,False,False,False,False,False,True,1,1,0.9976258793210495,0.617861786178618
1566,36271,False,False,False,True,False,False,False,True,False,False,False,False,1,1,0.9981604495401509,0.9251925192519252
1567,1854,True,False,False,False,False,False,False,False,False,True,False,False,1,1,0.9907393570867427,0.5300530053005301
1568,30520,True,False,False,False,False,False,True,False,False,False,False,False,1,0,0.9955111824248981,0.0
1569,45391,False,False,False,False,False,True,False,False,False,False,False,True,1,1,0.9890255878549173,0.78987898789879
1570,91439,True,False,False,False,False,False,False,False,False,False,False,True,1,0,0.997122754408954,0.0
1571,96997,False,False,False,False,True,False,False,False,True,False,False,False,1,1,0.9915097671083888,0.4236423642364237
1572,17309,False,False,True,False,False,False,False,False,False,False,True,False,1,1,0.9991666993643419,0.643864386438644
1573,5577,False,True,False,False,False,False,False,False,False,False,True,False,1,1,0.9949530282255422,0.8725872587258727
1574,71056,False,True,False,False,False,False,True,False,False,False,False,False,1,1,0.9989701661955546,0.6383638363836385
1575,88485,True,False,False,False,False,False,False,True,False,False,False,False,1,1,0.9911795913848261,0.9449944994499451
1576,68497,False,False,False,True,False,False,True,False,False,False,False,False,1,1,0.999551904375165,0.9400940094009402
1577,53790,False,False,True,False,False,False,False,False,False,False,True,False,1,0,0.9981997561739083,0.0
1578,19237,False,False,False,False,True,False,False,False,False,False,False,True,1,1,0.9926103528535977,0.44644464446444654
1579,4419,False,False,False,True,False,False,False,False,False,False,False,True,1,1,0.9915097671083888,0.943894389438944
1580,45348,False,False,False,False,True,False,False,False,False,False,False,True,1,1,0.9913132339396015,0.4406440644064407
1581,17701,False,False,False,False,True,False,False,False,False,False,False,True,1,1,0.9944263193331923,0.10881088108810888
1582,13380,True,False,False,False,False,False,False,True,False,False,False,False,1,1,0.9899060564510844,0.9310931093109311
1583,85420,False,False,False,False,False,True,False,False,True,False,False,False,1,1,0.9910931167905597,0.9106910691069108
1584,72428,False,False,False,True,False,False,False,True,False,False,False,False,1,1,0.9967925786853913,0.5907590759075908
